Gen,NbVert,tRewAvg,tRewMax,tDistMax,vRewAvg,vRewMax,vDistMax,vSuccess,T_mutat,T_eval,T_val,T_total,seed,instrType,instrSetName
11,2106,-259.47,-87.47,89.97,-91.11,-87.72,92.13,0.27,2.87,586.61,5.54,5872.81,7,fixedpt,compExpAr
12,2103,-258.66,-94.2,97.77,-90.34,-87.72,92.13,0.27,2.68,593.51,5.34,6484.17,7,fixedpt,compExpAr
13,2096,-238.57,-91.21,93.68,-90.94,-89.54,93.45,0.24,2.64,605.33,4.65,7106.24,7,fixedpt,compExpAr
14,2104,-244.53,-84.41,89.55,-87.26,-82.01,87.26,0.32,2.62,585.29,6.5,7712.11,7,fixedpt,compExpAr
15,2108,-222.95,-89.04,92.57,-87.36,-85.9,90.32,0.27,2.66,647.15,6.29,8377.19,7,fixedpt,compExpAr
16,2105,-222.31,-94.25,98.74,-87.82,-82.01,87.26,0.32,2.54,652.79,6.02,9049.25,7,fixedpt,compExpAr
17,2108,-207.85,-91.43,95.22,-90.69,-85.9,90.32,0.27,2.66,712.75,7.04,9780.46,7,fixedpt,compExpAr
18,2107,-205.8,-78.84,82.94,-88.6,-85.92,89.22,0.2,2.9,693.45,7.5,10494.06,7,fixedpt,compExpAr
19,2107,-192.9,-80.68,83.61,-91.95,-88.41,91.54,0.19,3.08,765.98,7.62,11279.67,7,fixedpt,compExpAr
20,2105,-187.18,-84.3,88.69,-88.2,-83.74,88.8,0.31,3.02,814.4,7.87,12115.91,7,fixedpt,compExpAr
21,2106,-193.0,-83.16,86.02,-89.04,-83.74,88.8,0.31,3.25,772.86,8.2,12910.58,7,fixedpt,compExpAr
22,2109,-172.0,-79.72,82.75,-89.61,-88.08,91.22,0.19,3.12,842.12,7.81,13774.6,7,fixedpt,compExpAr
23,2121,-157.87,-68.82,72.8,-85.7,-84.13,88.55,0.27,3.39,878.13,8.65,14672.98,7,fixedpt,compExpAr
24,2124,-153.1,-72.17,75.51,-81.24,-79.57,84.62,0.31,3.44,932.82,7.46,15626.3,7,fixedpt,compExpAr
25,2121,-165.21,-85.01,88.43,-82.16,-79.98,83.75,0.23,3.39,913.2,7.42,16560.01,7,fixedpt,compExpAr
26,2120,-167.9,-80.02,83.29,-81.59,-80.1,83.87,0.23,3.53,913.47,7.46,17495.77,7,fixedpt,compExpAr
27,2118,-176.32,-72.37,75.1,-81.57,-80.87,84.64,0.23,3.63,867.13,8.02,18382.46,7,fixedpt,compExpAr
28,2124,-160.29,-72.58,76.88,-80.31,-77.8,81.88,0.26,3.92,878.0,9.36,19283.48,7,fixedpt,compExpAr
29,2125,-137.1,-63.05,67.04,-78.71,-77.8,81.88,0.26,3.93,906.6,9.68,20213.66,7,fixedpt,compExpAr
30,2126,-145.9,-68.52,72.78,-77.53,-73.46,77.56,0.26,4.42,982.05,9.98,21219.76,7,fixedpt,compExpAr
31,2134,-147.65,-61.93,66.41,-76.97,-68.29,73.37,0.31,4.34,944.95,8.88,22187.48,7,fixedpt,compExpAr
32,2136,-156.61,-75.93,80.21,-72.08,-66.21,69.89,0.22,4.67,963.75,9.44,23174.21,7,fixedpt,compExpAr
33,2130,-137.18,-69.91,73.5,-67.9,-65.76,69.45,0.22,4.33,908.39,8.73,24102.98,7,fixedpt,compExpAr
34,2132,-111.23,-67.44,70.95,-73.05,-72.76,76.56,0.23,4.17,950.9,8.81,25076.03,7,fixedpt,compExpAr
35,2135,-140.56,-80.52,83.62,-73.66,-68.5,72.18,0.22,4.41,917.66,9.96,26018.95,7,fixedpt,compExpAr
36,2147,-145.34,-77.93,80.99,-67.05,-63.62,67.85,0.25,4.77,953.69,10.91,27001.07,7,fixedpt,compExpAr
37,2147,-117.79,-56.88,60.93,-65.27,-63.42,67.65,0.25,5.04,954.25,11.09,27981.67,7,fixedpt,compExpAr
38,2139,-129.27,-71.18,74.21,-63.75,-61.63,66.78,0.31,5.01,915.31,10.97,28922.89,7,fixedpt,compExpAr
39,2145,-132.07,-69.76,73.52,-67.03,-63.5,67.42,0.23,5.01,994.63,11.75,29944.8,7,fixedpt,compExpAr
40,2153,-133.45,-66.91,71.04,-61.48,-58.67,63.64,0.3,5.04,981.85,10.95,30951.27,7,fixedpt,compExpAr
41,2154,-120.26,-60.91,64.85,-65.91,-63.91,68.12,0.25,5.39,960.07,11.68,31938.97,7,fixedpt,compExpAr
42,2156,-124.24,-58.23,63.26,-62.48,-61.3,66.46,0.31,5.28,1108.35,9.9,33071.88,7,fixedpt,compExpAr
43,2160,-113.36,-60.61,65.77,-62.13,-59.47,64.63,0.31,5.34,985.22,11.67,34084.04,7,fixedpt,compExpAr
44,2155,-129.62,-69.27,72.87,-63.81,-60.75,65.61,0.29,5.03,1016.06,11.5,35127.81,7,fixedpt,compExpAr
45,2150,-113.5,-63.44,68.12,-65.64,-58.68,63.65,0.3,5.09,1086.64,10.72,36240.0,7,fixedpt,compExpAr
46,2149,-110.26,-55.04,59.61,-59.67,-59.14,64.11,0.3,5.37,1094.45,10.34,37361.93,7,fixedpt,compExpAr
47,2143,-117.24,-52.64,58.54,-59.85,-55.58,61.23,0.34,5.17,1048.78,11.94,38439.08,7,fixedpt,compExpAr
48,2144,-110.62,-57.96,63.69,-59.17,-55.58,61.23,0.34,5.23,1019.73,11.78,39485.01,7,fixedpt,compExpAr
49,2149,-96.7,-50.28,55.98,-55.93,-55.58,61.22,0.34,5.14,1075.22,10.78,40584.44,7,fixedpt,compExpAr
50,2144,-109.67,-60.55,65.57,-60.85,-56.27,61.92,0.34,5.13,1003.27,11.95,41613.96,7,fixedpt,compExpAr
51,2144,-112.47,-61.45,65.59,-56.76,-54.54,60.75,0.37,5.26,1093.45,11.78,42734.61,7,fixedpt,compExpAr
52,2141,-103.26,-60.99,66.29,-58.25,-55.64,61.29,0.34,5.05,1130.56,11.63,43892.92,7,fixedpt,compExpAr
53,2138,-112.26,-62.09,67.66,-57.64,-55.16,61.21,0.36,5.09,1187.92,11.29,45107.6,7,fixedpt,compExpAr
54,2134,-106.46,-61.55,66.59,-56.97,-55.58,61.22,0.34,5.31,1179.81,10.83,46312.96,7,fixedpt,compExpAr
55,2133,-100.55,-56.2,61.62,-57.94,-56.74,61.9,0.31,5.24,1136.76,11.29,47475.73,7,fixedpt,compExpAr
56,2134,-108.04,-60.8,65.6,-56.47,-52.6,58.77,0.37,4.99,1144.28,10.82,48647.07,7,fixedpt,compExpAr
57,2136,-104.23,-59.98,65.0,-56.63,-55.09,60.93,0.35,5.27,1186.45,11.42,49858.62,7,fixedpt,compExpAr
58,2144,-84.95,-45.51,51.24,-56.27,-53.57,59.78,0.37,5.29,1127.97,12.0,51015.03,7,fixedpt,compExpAr
59,2148,-102.09,-60.44,66.11,-59.02,-55.09,60.93,0.35,5.43,1159.04,12.2,52201.48,7,fixedpt,compExpAr
60,2150,-96.5,-56.16,60.87,-57.89,-53.61,59.32,0.34,5.58,1158.9,13.15,53388.63,7,fixedpt,compExpAr
61,2139,-90.88,-51.29,56.72,-57.16,-55.6,61.43,0.35,5.36,1252.83,12.21,54669.17,7,fixedpt,compExpAr
62,2138,-89.04,-43.98,50.75,-56.44,-54.74,60.02,0.32,5.12,1212.95,12.85,55910.86,7,fixedpt,compExpAr
63,2145,-91.61,-50.68,55.3,-54.17,-52.42,58.59,0.37,5.37,1203.61,12.24,57142.93,7,fixedpt,compExpAr
64,2151,-103.4,-59.24,64.87,-53.35,-51.27,57.43,0.37,4.98,1227.28,11.73,58395.93,7,fixedpt,compExpAr
65,2137,-110.45,-58.58,63.5,-53.98,-51.27,57.43,0.37,5.28,1084.82,12.4,59509.15,7,fixedpt,compExpAr
66,2144,-103.44,-60.25,65.13,-53.13,-51.27,57.43,0.37,5.04,1145.19,12.31,60682.2,7,fixedpt,compExpAr
67,2141,-119.51,-58.35,63.77,-52.76,-51.08,57.4,0.38,5.1,1189.37,12.43,61899.08,7,fixedpt,compExpAr
68,2144,-99.83,-48.64,54.92,-53.92,-52.16,58.15,0.36,5.33,1170.08,12.31,63096.29,7,fixedpt,compExpAr
69,2142,-108.85,-52.0,57.77,-51.83,-50.78,56.96,0.37,5.17,1204.82,12.17,64328.97,7,fixedpt,compExpAr
70,2139,-116.0,-57.26,62.57,-52.86,-51.65,57.85,0.37,5.35,1119.67,12.49,65475.84,7,fixedpt,compExpAr
71,2142,-134.59,-56.64,61.95,-52.12,-51.56,57.73,0.37,5.37,1119.22,13.12,66624.13,7,fixedpt,compExpAr
72,2143,-111.19,-48.82,53.43,-51.65,-50.77,57.1,0.38,5.15,1084.91,12.39,67735.65,7,fixedpt,compExpAr
73,2139,-124.33,-46.1,51.41,-51.46,-50.77,57.1,0.38,5.17,1049.1,12.46,68811.93,7,fixedpt,compExpAr
74,2141,-123.11,-53.26,58.76,-51.57,-50.7,57.04,0.38,4.96,1126.71,12.42,69965.04,7,fixedpt,compExpAr
75,2140,-120.79,-46.47,51.29,-51.62,-50.6,56.96,0.38,5.22,1183.64,12.48,71175.77,7,fixedpt,compExpAr
76,2137,-125.92,-52.66,57.78,-52.15,-50.68,57.01,0.38,5.02,1156.14,11.78,72357.47,7,fixedpt,compExpAr
77,2132,-131.18,-55.47,61.06,-51.85,-50.77,57.1,0.38,5.07,1116.17,12.25,73500.1,7,fixedpt,compExpAr
78,2136,-137.07,-50.28,55.65,-51.55,-51.27,57.43,0.37,4.79,1160.87,11.4,74686.97,7,fixedpt,compExpAr
79,2137,-129.08,-57.76,63.26,-52.54,-51.17,57.17,0.36,4.88,1182.28,11.91,75895.81,7,fixedpt,compExpAr
80,2139,-139.32,-55.31,61.07,-51.89,-50.77,57.1,0.38,4.71,1145.32,11.53,77067.69,7,fixedpt,compExpAr
81,2142,-142.46,-60.43,65.83,-52.89,-50.68,57.01,0.38,4.52,1108.04,11.06,78201.04,7,fixedpt,compExpAr
82,2141,-124.39,-54.28,59.59,-52.61,-51.27,57.43,0.37,4.46,1153.27,11.12,79378.6,7,fixedpt,compExpAr
83,2136,-118.16,-50.07,56.2,-52.91,-52.04,58.69,0.4,4.15,1135.37,10.99,80540.54,7,fixedpt,compExpAr
84,2141,-119.21,-50.43,55.65,-51.58,-51.01,57.6,0.4,4.45,1279.93,11.11,81846.94,7,fixedpt,compExpAr
85,2144,-118.47,-45.08,50.95,-51.46,-50.41,56.71,0.38,4.06,1150.44,10.92,83025.66,7,fixedpt,compExpAr
86,2145,-116.89,-46.18,52.07,-53.79,-51.72,58.04,0.38,4.29,1199.78,11.09,84250.72,7,fixedpt,compExpAr
87,2135,-125.97,-61.23,66.78,-51.49,-50.41,56.71,0.38,4.2,1223.71,11.25,85499.2,7,fixedpt,compExpAr
88,2135,-105.18,-44.01,50.67,-49.2,-47.06,53.83,0.41,4.41,1175.64,11.47,86700.95,7,fixedpt,compExpAr
89,2131,-114.18,-53.72,60.4,-49.76,-46.59,53.52,0.42,4.27,1305.21,11.33,88032.26,7,fixedpt,compExpAr
90,2131,-101.22,-51.4,57.09,-49.92,-49.25,55.88,0.4,4.33,1372.98,10.91,89430.5,7,fixedpt,compExpAr
91,2136,-111.2,-51.64,57.88,-49.1,-47.06,53.83,0.41,4.21,1355.24,11.79,90812.58,7,fixedpt,compExpAr
92,2141,-94.48,-46.12,53.38,-48.95,-47.38,54.22,0.41,4.59,1411.14,11.86,92248.85,7,fixedpt,compExpAr
93,2141,-85.01,-33.82,41.44,-47.59,-46.69,53.48,0.41,4.63,1307.48,11.87,93582.84,7,fixedpt,compExpAr
94,2144,-109.67,-53.85,59.62,-48.37,-47.08,53.83,0.41,4.83,1206.33,12.51,94815.23,7,fixedpt,compExpAr
95,2143,-101.83,-53.67,59.22,-50.04,-47.88,54.46,0.4,5.18,1183.47,12.53,96025.36,7,fixedpt,compExpAr
96,2141,-98.84,-55.84,61.92,-49.79,-46.59,53.52,0.42,5.24,1390.68,12.51,97443.56,7,fixedpt,compExpAr
97,2137,-106.22,-53.13,58.97,-47.73,-47.06,53.83,0.41,5.12,1440.5,12.47,98911.2,7,fixedpt,compExpAr
98,2130,-107.13,-48.32,54.7,-50.87,-50.39,57.24,0.41,5.13,1289.32,13.02,100228.52,7,fixedpt,compExpAr
99,2130,-83.02,-41.4,47.15,-47.22,-46.22,53.22,0.42,4.97,1449.48,12.63,101706.2,7,fixedpt,compExpAr
0,2009,-415.74,-269.58,269.78,-302.14,-277.84,278.03,0.01,0.01,215.6,2.07,227.1,1,fixedpt,compBare
1,2029,-371.5,-233.58,233.94,-259.14,-250.58,251.14,0.03,0.66,265.01,3.34,503.75,1,fixedpt,compBare
2,2048,-358.8,-229.55,229.55,-224.08,-216.26,217.13,0.05,0.7,294.68,4.22,811.92,1,fixedpt,compBare
3,2065,-357.91,-178.94,181.01,-208.66,-175.51,178.52,0.18,0.98,324.25,3.15,1148.31,1,fixedpt,compBare
4,2070,-349.57,-172.82,175.54,-186.61,-175.51,178.52,0.18,0.9,361.82,4.23,1524.13,1,fixedpt,compBare
5,2079,-329.43,-183.35,185.68,-177.04,-153.8,156.62,0.17,1.08,401.69,3.78,1939.11,1,fixedpt,compBare
6,2091,-319.67,-188.75,190.92,-183.27,-166.97,170.14,0.19,1.09,422.87,3.6,2375.94,1,fixedpt,compBare
7,2092,-344.22,-180.81,183.12,-171.87,-166.97,170.14,0.19,1.47,416.47,4.01,2807.34,1,fixedpt,compBare
8,2090,-329.02,-182.83,185.69,-161.83,-153.74,156.55,0.17,1.44,444.01,4.31,3266.42,1,fixedpt,compBare
9,2095,-300.13,-154.69,157.03,-150.87,-139.78,142.9,0.19,1.5,482.42,3.6,3762.21,1,fixedpt,compBare
10,2098,-291.09,-166.47,168.97,-158.83,-148.43,151.61,0.19,1.44,474.33,4.58,4251.17,1,fixedpt,compBare
11,2090,-272.91,-133.75,136.81,-143.13,-139.78,142.9,0.19,1.65,533.16,4.36,4800.16,1,fixedpt,compBare
12,2093,-265.86,-137.92,140.75,-142.81,-140.83,143.82,0.18,1.63,540.84,4.81,5356.3,1,fixedpt,compBare
13,2094,-296.81,-165.51,167.51,-136.39,-122.72,126.01,0.2,1.75,553.13,4.84,5923.99,1,fixedpt,compBare
14,2099,-258.47,-129.45,132.09,-127.45,-122.72,126.01,0.2,1.78,587.05,4.85,6524.68,1,fixedpt,compBare
15,2102,-269.06,-112.62,115.92,-124.83,-118.56,121.72,0.19,2.22,579.13,5.47,7119.59,1,fixedpt,compBare
16,2109,-242.25,-105.55,108.27,-119.31,-110.91,114.24,0.2,2.02,609.85,5.76,7746.88,1,fixedpt,compBare
17,2115,-226.21,-118.81,120.51,-115.42,-109.04,112.54,0.21,2.17,622.77,5.51,8386.52,1,fixedpt,compBare
18,2108,-248.09,-122.84,125.68,-118.5,-110.91,114.24,0.2,2.46,594.03,6.01,8999.61,1,fixedpt,compBare
19,2109,-226.7,-114.23,116.63,-116.65,-109.04,112.54,0.21,2.55,706.1,6.17,9722.64,1,fixedpt,compBare
20,2114,-246.93,-128.51,131.53,-117.93,-110.7,114.01,0.2,2.62,678.13,6.68,10419.76,1,fixedpt,compBare
21,2122,-240.26,-100.88,103.76,-114.46,-105.33,108.65,0.2,2.76,648.62,7.05,11086.8,1,fixedpt,compBare
22,2122,-249.93,-118.18,120.73,-110.83,-110.7,114.01,0.2,3.0,714.76,6.89,11821.4,1,fixedpt,compBare
23,2126,-260.77,-131.92,133.59,-110.9,-106.09,109.42,0.2,2.72,688.24,7.44,12528.13,1,fixedpt,compBare
24,2124,-248.83,-126.32,128.98,-109.58,-104.87,108.19,0.2,2.47,690.81,6.88,13237.71,1,fixedpt,compBare
25,2122,-239.42,-109.52,112.18,-112.48,-104.87,108.19,0.2,2.75,715.09,5.96,13971.82,1,fixedpt,compBare
26,2115,-255.48,-121.51,124.4,-108.17,-104.87,108.19,0.2,2.85,719.01,6.53,14707.91,1,fixedpt,compBare
27,2112,-215.26,-114.16,116.87,-109.17,-106.09,109.42,0.2,2.69,779.96,7.55,15508.0,1,fixedpt,compBare
28,2111,-249.42,-117.0,120.08,-108.95,-104.87,108.19,0.2,2.53,772.92,6.43,16297.67,1,fixedpt,compBare
29,2118,-191.22,-108.74,112.06,-108.75,-103.26,106.95,0.22,2.37,883.48,6.9,17199.89,1,fixedpt,compBare
30,2127,-225.99,-112.15,115.72,-110.65,-108.0,111.46,0.21,2.64,832.96,7.48,18052.36,1,fixedpt,compBare
31,2126,-230.62,-117.27,120.07,-103.62,-102.27,106.98,0.28,2.64,852.28,8.03,18924.56,1,fixedpt,compBare
32,2130,-244.37,-125.85,128.86,-108.83,-103.42,107.93,0.27,2.71,855.46,8.15,19799.1,1,fixedpt,compBare
33,2130,-215.15,-116.53,119.55,-105.7,-103.97,107.29,0.2,2.7,931.72,7.89,20751.54,1,fixedpt,compBare
34,2134,-221.12,-115.84,119.78,-106.83,-103.42,107.93,0.27,2.72,907.57,8.36,21678.63,1,fixedpt,compBare
35,2129,-199.04,-107.68,110.86,-102.77,-102.14,106.83,0.28,2.72,916.64,8.23,22616.74,1,fixedpt,compBare
36,2129,-221.52,-110.09,112.7,-103.95,-102.42,106.1,0.22,2.67,936.03,7.28,23571.68,1,fixedpt,compBare
37,2132,-206.88,-120.92,123.68,-104.85,-103.7,108.21,0.27,2.91,945.98,7.95,24536.13,1,fixedpt,compBare
38,2139,-199.08,-107.82,111.04,-103.47,-102.14,106.83,0.28,3.07,1041.46,9.32,25598.74,1,fixedpt,compBare
39,2143,-182.49,-97.0,101.59,-104.2,-103.51,108.02,0.27,3.24,952.07,9.22,26572.01,1,fixedpt,compBare
40,2141,-180.06,-94.69,97.94,-104.19,-102.93,106.62,0.22,3.15,983.12,8.52,27575.18,1,fixedpt,compBare
41,2149,-188.45,-117.68,120.02,-103.69,-101.96,106.32,0.26,3.35,1040.96,8.2,28637.45,1,fixedpt,compBare
42,2148,-180.87,-114.04,116.46,-102.87,-100.07,104.58,0.27,3.35,1099.18,9.56,29758.68,1,fixedpt,compBare
43,2152,-157.87,-103.83,106.49,-103.04,-101.89,106.57,0.28,3.64,991.66,10.35,30773.74,1,fixedpt,compBare
44,2156,-187.71,-111.79,116.03,-102.9,-101.89,106.57,0.28,3.77,1115.91,10.36,31913.45,1,fixedpt,compBare
45,2148,-155.73,-99.67,103.69,-101.2,-99.8,104.68,0.29,3.72,1080.77,11.24,33018.73,1,fixedpt,compBare
46,2151,-154.49,-102.07,106.43,-102.08,-100.44,105.13,0.28,3.79,1211.79,11.33,34255.24,1,fixedpt,compBare
47,2143,-170.75,-110.59,114.02,-103.7,-102.07,105.39,0.2,3.74,1153.52,9.95,35431.84,1,fixedpt,compBare
48,2155,-196.45,-118.62,122.39,-102.25,-99.8,104.68,0.29,3.71,1110.26,11.52,36566.11,1,fixedpt,compBare
49,2150,-156.56,-112.41,116.17,-103.13,-99.94,104.29,0.26,3.57,1154.28,10.07,37742.81,1,fixedpt,compBare
50,2153,-149.24,-96.08,98.54,-100.1,-99.7,104.41,0.28,3.82,1149.27,9.92,38914.95,1,fixedpt,compBare
51,2154,-153.18,-104.02,108.15,-100.3,-99.8,104.68,0.29,3.74,1152.68,11.37,40091.83,1,fixedpt,compBare
52,2156,-164.48,-110.75,113.84,-101.75,-100.14,104.65,0.27,3.69,1132.29,10.2,41245.38,1,fixedpt,compBare
53,2155,-146.65,-98.41,101.73,-103.4,-100.21,104.55,0.26,3.69,1163.98,11.29,42432.76,1,fixedpt,compBare
54,2153,-142.98,-95.81,99.28,-100.93,-94.13,98.51,0.26,3.92,1183.46,11.36,43639.93,1,fixedpt,compBare
55,2152,-152.15,-105.9,109.76,-98.81,-92.04,96.75,0.28,3.8,1062.39,9.76,44724.91,1,fixedpt,compBare
56,2146,-131.83,-74.66,80.0,-96.85,-95.28,98.8,0.21,3.72,1143.77,11.52,45893.2,1,fixedpt,compBare
57,2141,-148.83,-96.62,100.15,-95.08,-94.82,98.51,0.22,3.77,1136.29,9.11,47051.46,1,fixedpt,compBare
58,2138,-145.86,-97.43,100.65,-96.1,-94.67,98.53,0.23,3.68,1155.25,9.31,48227.53,1,fixedpt,compBare
59,2141,-150.87,-98.62,102.81,-94.59,-94.24,98.45,0.25,3.7,1060.1,9.12,49308.55,1,fixedpt,compBare
60,2142,-147.76,-87.57,93.48,-93.73,-91.39,96.49,0.3,3.92,1029.33,9.27,50359.97,1,fixedpt,compBare
61,2147,-162.51,-90.88,94.64,-93.8,-92.79,97.74,0.29,4.06,1059.28,9.5,51441.55,1,fixedpt,compBare
62,2149,-154.42,-93.19,97.98,-92.87,-92.79,97.74,0.29,3.86,1065.47,9.61,52529.97,1,fixedpt,compBare
63,2153,-169.32,-104.24,107.49,-96.49,-92.07,96.99,0.29,4.06,1091.21,10.02,53643.24,1,fixedpt,compBare
64,2154,-132.87,-81.72,85.78,-94.32,-92.79,97.74,0.29,3.86,1099.43,9.63,54765.03,1,fixedpt,compBare
65,2149,-135.73,-83.26,87.1,-97.33,-95.17,99.61,0.26,3.93,1038.75,10.05,55826.28,1,fixedpt,compBare
66,2154,-174.15,-108.21,112.02,-95.04,-92.79,97.74,0.29,3.77,1120.75,9.75,56970.9,1,fixedpt,compBare
67,2149,-177.46,-104.3,108.79,-93.7,-92.79,97.74,0.29,4.02,1160.99,9.82,58154.73,1,fixedpt,compBare
68,2153,-145.74,-83.86,87.82,-93.35,-92.79,97.74,0.29,4.03,1000.14,9.11,59176.55,1,fixedpt,compBare
69,2152,-185.13,-103.54,107.69,-93.94,-92.79,97.74,0.29,4.34,934.25,9.79,60133.03,1,fixedpt,compBare
70,2149,-163.83,-100.87,105.17,-95.09,-92.79,97.74,0.29,4.05,1046.76,9.84,61202.14,1,fixedpt,compBare
71,2153,-138.63,-82.19,86.19,-91.8,-89.9,95.88,0.35,4.31,1048.73,11.37,62275.24,1,fixedpt,compBare
72,2150,-172.63,-102.53,107.21,-92.88,-91.11,96.92,0.34,4.01,1150.38,12.2,63450.14,1,fixedpt,compBare
73,2149,-175.79,-99.64,104.32,-93.01,-91.11,96.92,0.34,4.37,1046.06,11.7,64520.67,1,fixedpt,compBare
74,2149,-177.66,-103.85,107.91,-92.96,-91.0,96.8,0.34,3.98,1154.69,11.87,65699.0,1,fixedpt,compBare
75,2150,-163.51,-95.52,100.86,-91.41,-90.27,96.36,0.36,4.35,1117.27,12.22,66841.62,1,fixedpt,compBare
76,2146,-167.84,-99.39,103.86,-91.89,-90.05,95.66,0.34,4.21,1184.43,11.98,68052.18,1,fixedpt,compBare
77,2150,-149.96,-83.52,88.21,-92.7,-90.05,95.66,0.34,4.17,1167.32,11.14,69244.61,1,fixedpt,compBare
78,2149,-137.88,-92.11,97.15,-90.61,-90.05,95.66,0.34,3.98,1165.31,11.28,70432.91,1,fixedpt,compBare
79,2153,-158.61,-93.28,98.66,-91.75,-89.6,95.72,0.37,4.28,1205.93,12.43,71664.39,1,fixedpt,compBare
80,2157,-181.69,-108.79,113.2,-92.58,-89.9,95.88,0.35,4.21,1100.44,11.81,72789.21,1,fixedpt,compBare
81,2149,-166.16,-103.01,107.23,-92.27,-89.34,95.22,0.35,4.5,1211.45,9.99,74025.93,1,fixedpt,compBare
82,2155,-137.93,-83.77,89.82,-88.94,-88.84,94.82,0.36,4.04,1138.31,10.16,75189.03,1,fixedpt,compBare
83,2161,-147.5,-91.25,96.66,-88.97,-88.84,94.82,0.36,4.3,1170.9,9.96,76383.73,1,fixedpt,compBare
84,2159,-160.32,-100.58,105.26,-89.46,-88.84,94.82,0.36,4.2,1238.72,10.31,77645.41,1,fixedpt,compBare
85,2156,-162.16,-97.34,102.27,-90.07,-88.71,95.21,0.39,4.53,1151.42,12.48,78822.57,1,fixedpt,compBare
86,2153,-147.97,-90.06,95.83,-89.08,-88.84,94.82,0.36,4.54,1296.78,9.62,80141.8,1,fixedpt,compBare
87,2156,-163.49,-96.97,103.46,-89.07,-88.78,95.27,0.39,4.48,1138.21,12.46,81307.94,1,fixedpt,compBare
88,2162,-147.9,-92.99,98.25,-89.13,-88.84,94.82,0.36,4.41,1318.95,12.65,82652.51,1,fixedpt,compBare
89,2159,-147.37,-97.26,102.41,-89.15,-88.78,95.27,0.39,4.22,1215.55,12.29,83894.84,1,fixedpt,compBare
90,2155,-161.05,-95.32,100.96,-88.86,-88.78,95.27,0.39,4.33,1324.95,12.51,85246.27,1,fixedpt,compBare
91,2159,-149.44,-92.21,97.82,-89.71,-88.55,94.85,0.38,4.41,1262.81,10.75,86533.72,1,fixedpt,compBare
92,2154,-158.38,-102.1,107.55,-88.92,-88.78,95.27,0.39,4.37,1307.67,12.59,87867.86,1,fixedpt,compBare
93,2152,-143.01,-90.52,96.38,-89.51,-88.84,94.82,0.36,4.32,1309.92,12.67,89203.86,1,fixedpt,compBare
94,2147,-139.8,-88.38,92.97,-89.44,-86.53,92.86,0.38,4.12,1375.62,11.63,90604.19,1,fixedpt,compBare
95,2153,-135.97,-86.16,90.64,-87.71,-86.47,92.8,0.38,3.93,1238.56,11.86,91867.43,1,fixedpt,compBare
96,2147,-151.89,-98.35,103.43,-88.92,-88.84,94.82,0.36,3.92,1287.33,11.91,93180.11,1,fixedpt,compBare
97,2145,-142.03,-88.19,93.92,-86.52,-86.47,92.8,0.38,3.87,1346.56,11.77,94550.64,1,fixedpt,compBare
98,2158,-154.82,-94.29,100.5,-89.1,-88.71,95.21,0.39,4.04,1456.93,11.83,96032.01,1,fixedpt,compBare
99,2160,-151.63,-92.24,98.52,-88.03,-86.47,92.8,0.38,4.15,1355.36,11.61,97411.23,1,fixedpt,compBare
0,2009,-415.67,-269.08,269.08,-288.28,-275.82,275.82,0.0,0.01,219.39,2.23,231.98,8,fixedpt,compZmmul
1,2030,-366.36,-220.69,222.87,-238.87,-218.12,220.09,0.12,0.65,322.55,3.37,567.77,8,fixedpt,compZmmul
2,2050,-352.82,-194.79,197.0,-196.25,-195.05,197.32,0.14,0.73,377.4,3.27,957.46,8,fixedpt,compZmmul
3,2069,-348.98,-190.11,191.8,-191.3,-190.83,192.94,0.13,1.17,394.31,3.7,1365.41,8,fixedpt,compZmmul
4,2078,-340.4,-175.53,177.55,-192.55,-185.61,187.9,0.14,1.26,409.74,4.16,1789.49,8,fixedpt,compZmmul
5,2085,-305.95,-169.28,171.42,-181.2,-166.99,169.11,0.13,1.13,468.55,4.65,2274.11,8,fixedpt,compZmmul
6,2088,-306.52,-147.82,150.45,-163.52,-121.91,125.83,0.24,1.39,478.98,3.92,2766.68,8,fixedpt,compZmmul
7,2093,-337.63,-129.15,132.62,-166.71,-121.91,125.83,0.24,1.83,487.17,4.27,3267.82,8,fixedpt,compZmmul
8,2094,-307.54,-119.79,123.11,-135.28,-121.91,125.83,0.24,1.93,488.15,4.5,3771.84,8,fixedpt,compZmmul
9,2105,-279.09,-127.39,130.74,-136.38,-121.91,125.83,0.24,1.87,540.62,5.24,4327.88,8,fixedpt,compZmmul
10,2111,-265.1,-110.92,115.65,-135.3,-127.47,131.57,0.25,2.09,529.41,5.11,4876.07,8,fixedpt,compZmmul
11,2119,-274.79,-114.32,118.67,-129.63,-118.89,122.98,0.25,2.04,572.55,5.34,5465.51,8,fixedpt,compZmmul
12,2106,-266.16,-112.52,116.57,-118.65,-111.26,115.5,0.26,1.99,577.4,6.26,6059.64,8,fixedpt,compZmmul
13,2108,-254.32,-97.08,102.4,-129.97,-127.26,131.19,0.24,1.95,617.2,5.21,6692.24,8,fixedpt,compZmmul
14,2112,-237.09,-93.47,97.79,-109.05,-106.36,110.35,0.24,1.87,598.3,6.07,7306.15,8,fixedpt,compZmmul
15,2116,-234.41,-100.61,102.94,-109.09,-105.66,108.7,0.19,2.15,675.82,6.51,7999.64,8,fixedpt,compZmmul
