Gen,NbVert,tRewAvg,tRewMax,tDistMax,vRewAvg,vRewMax,vDistMax,vSuccess,T_mutat,T_eval,T_val,T_total,seed,instrType,instrSetName
44,2138,-124.84,-55.38,60.22,-65.66,-65.04,68.5,0.21,5.15,790.23,9.91,27368.59,3,float,logexp
45,2133,-141.13,-62.76,66.59,-65.2,-65.09,68.52,0.21,5.28,718.74,9.9,28111.96,3,float,logexp
46,2141,-157.17,-71.28,74.34,-67.66,-64.26,67.54,0.2,5.29,758.04,10.36,28895.55,3,float,logexp
47,2143,-131.5,-67.67,70.61,-68.32,-63.08,65.75,0.16,5.31,770.3,10.33,29693.0,3,float,logexp
48,2144,-141.92,-65.27,69.13,-70.35,-67.74,70.25,0.15,5.67,799.03,10.05,30519.12,3,float,logexp
49,2153,-146.85,-72.68,75.66,-70.84,-66.54,69.05,0.15,5.77,767.04,10.17,31311.73,3,float,logexp
50,2149,-143.05,-66.3,69.04,-63.48,-60.4,62.38,0.12,5.49,784.83,10.78,32123.18,3,float,logexp
51,2152,-144.53,-56.67,60.31,-69.98,-64.73,67.4,0.16,5.81,820.9,12.05,32971.28,3,float,logexp
52,2151,-127.48,-59.29,62.45,-62.04,-60.69,63.67,0.18,5.86,798.75,11.02,33796.9,3,float,logexp
53,2154,-146.19,-67.6,70.91,-60.76,-59.17,61.7,0.15,5.64,792.32,10.49,34616.55,3,float,logexp
54,2149,-130.65,-57.36,61.06,-58.76,-56.57,59.86,0.2,5.47,794.07,10.99,35437.11,3,float,logexp
55,2146,-148.47,-61.39,64.09,-60.46,-56.18,59.65,0.21,5.5,766.88,11.67,36231.17,3,float,logexp
56,2146,-123.34,-42.95,47.9,-57.48,-56.18,59.65,0.21,5.34,862.74,10.93,37119.93,3,float,logexp
57,2146,-142.54,-59.83,63.22,-58.29,-57.4,61.01,0.22,5.49,813.37,11.73,37960.24,3,float,logexp
58,2144,-132.48,-51.09,55.32,-56.01,-49.12,52.78,0.22,5.41,899.01,11.04,38885.13,3,float,logexp
59,2149,-120.82,-45.69,49.84,-53.74,-51.65,55.2,0.21,5.39,900.54,11.46,39811.21,3,float,logexp
60,2153,-130.53,-46.71,52.41,-52.67,-51.65,55.2,0.21,5.38,947.27,11.19,40784.66,3,float,logexp
61,2154,-109.62,-46.97,51.66,-51.57,-51.23,54.78,0.21,5.46,995.0,12.07,41809.07,3,float,logexp
62,2154,-115.72,-46.4,50.29,-53.27,-49.12,52.78,0.22,5.4,1026.52,12.51,42864.32,3,float,logexp
63,2152,-124.82,-47.22,52.37,-49.07,-48.91,52.31,0.2,5.9,988.0,12.17,43881.37,3,float,logexp
64,2154,-123.52,-57.58,60.8,-51.04,-50.82,54.37,0.21,5.42,1000.55,12.44,44910.2,3,float,logexp
65,2152,-114.66,-51.0,54.42,-53.44,-48.91,52.31,0.2,5.46,950.06,11.78,45887.4,3,float,logexp
66,2154,-110.98,-42.04,46.16,-49.22,-49.09,52.31,0.19,5.56,1051.06,12.6,46966.21,3,float,logexp
67,2151,-123.78,-53.89,57.2,-49.76,-48.64,52.03,0.2,5.56,988.14,13.79,47986.04,3,float,logexp
68,2151,-112.25,-51.47,55.31,-49.33,-48.75,51.81,0.18,5.67,1068.4,13.45,49085.08,3,float,logexp
69,2151,-98.05,-44.05,48.99,-53.68,-52.74,56.51,0.23,5.99,1173.41,12.82,50287.53,3,float,logexp
70,2160,-116.63,-54.67,57.29,-49.31,-47.4,51.92,0.27,5.98,1112.39,12.82,51429.82,3,float,logexp
71,2154,-114.33,-37.97,43.48,-49.16,-47.4,51.92,0.27,6.0,1033.5,13.15,52492.81,3,float,logexp
72,2155,-96.2,-34.59,41.23,-47.54,-44.48,49.84,0.32,5.76,1093.23,12.0,53615.2,3,float,logexp
73,2159,-116.29,-42.31,47.14,-44.62,-42.07,47.34,0.31,5.81,1118.88,14.17,54765.36,3,float,logexp
74,2152,-121.15,-38.45,45.18,-41.0,-39.38,45.32,0.35,5.67,1057.79,13.09,55853.71,3,float,logexp
75,2151,-106.63,-37.29,42.38,-39.61,-39.38,45.32,0.35,5.88,1101.95,13.05,56982.42,3,float,logexp
76,2153,-110.59,-30.54,37.9,-40.36,-39.25,45.02,0.34,5.93,1146.56,12.84,58157.53,3,float,logexp
77,2157,-107.33,-29.31,38.09,-39.57,-38.16,44.59,0.38,6.05,1129.12,11.9,59313.49,3,float,logexp
78,2162,-110.62,-37.77,45.41,-39.72,-39.44,45.37,0.35,5.94,1098.36,12.71,60439.86,3,float,logexp
79,2154,-105.44,-23.09,30.6,-38.35,-37.2,42.95,0.34,6.05,1130.56,12.76,61599.46,3,float,logexp
80,2152,-98.58,-27.65,35.5,-39.99,-38.82,44.73,0.35,5.73,1122.3,14.16,62751.61,3,float,logexp
81,2149,-96.26,-27.18,35.05,-39.39,-39.01,44.95,0.35,5.62,1075.42,12.96,63855.51,3,float,logexp
82,2150,-102.04,-34.32,42.13,-38.34,-37.18,43.2,0.36,5.64,1078.29,12.92,64962.47,3,float,logexp
83,2152,-121.34,-40.34,45.89,-39.14,-38.38,44.45,0.36,5.57,1060.81,12.49,66049.86,3,float,logexp
84,2154,-93.33,-27.79,36.14,-37.58,-35.99,42.39,0.38,5.69,1129.09,11.8,67206.87,3,float,logexp
85,2157,-110.78,-33.57,41.64,-36.59,-35.99,42.39,0.38,5.7,1038.9,12.53,68274.26,3,float,logexp
86,2152,-106.72,-29.37,36.8,-36.88,-35.35,42.08,0.4,5.5,1029.25,12.22,69330.4,3,float,logexp
87,2151,-105.14,-31.3,38.43,-38.2,-36.44,43.36,0.41,5.49,1117.26,12.69,70476.18,3,float,logexp
88,2150,-108.89,-27.42,36.34,-38.57,-37.07,43.81,0.4,5.43,1033.11,13.03,71535.81,3,float,logexp
89,2155,-90.55,-27.56,35.86,-34.31,-33.4,40.33,0.41,5.31,1075.38,12.02,72637.72,3,float,logexp
90,2150,-102.59,-25.22,34.58,-36.11,-33.53,40.27,0.4,5.41,1081.47,11.82,73745.28,3,float,logexp
91,2151,-109.59,-40.99,48.02,-39.74,-33.4,40.33,0.41,5.45,1049.82,11.51,74821.78,3,float,logexp
92,2155,-98.65,-21.91,31.53,-38.1,-36.65,43.39,0.4,5.38,1046.97,12.43,75897.39,3,float,logexp
93,2149,-95.18,-17.76,26.15,-35.08,-34.25,41.18,0.41,5.5,1136.31,12.51,77059.61,3,float,logexp
94,2148,-100.77,-12.37,21.11,-33.97,-31.64,38.23,0.39,5.49,1084.93,12.94,78172.48,3,float,logexp
95,2152,-82.63,-23.25,32.59,-34.74,-34.08,41.02,0.41,5.37,1145.18,11.88,79344.49,3,float,logexp
96,2147,-81.58,-18.44,28.11,-33.13,-33.13,40.06,0.41,5.29,1136.58,10.82,80505.85,3,float,logexp
97,2148,-97.62,-22.32,31.93,-32.33,-30.84,37.81,0.41,5.4,1099.38,13.29,81633.87,3,float,logexp
98,2150,-83.45,-20.24,28.09,-30.87,-30.84,37.81,0.41,5.6,1039.08,13.28,82701.88,3,float,logexp
99,2152,-94.2,-25.87,34.18,-30.79,-30.55,37.69,0.42,5.67,1164.9,13.36,83895.64,3,float,logexp
0,2009,-413.75,-282.14,282.14,-296.65,-281.11,281.11,0.0,0.0,229.17,2.59,241.78,4,double,logexp
1,2029,-364.62,-187.03,189.18,-217.34,-202.94,202.94,0.0,0.91,269.23,3.35,523.02,4,double,logexp
2,2047,-345.08,-118.01,122.49,-169.49,-142.62,146.32,0.22,1.2,318.58,4.06,856.98,4,double,logexp
3,2063,-347.57,-151.69,155.21,-152.95,-142.62,146.32,0.22,1.49,371.4,5.26,1246.0,4,double,logexp
4,2074,-325.23,-145.53,148.65,-143.67,-142.62,146.32,0.22,1.61,409.77,4.25,1672.63,4,double,logexp
5,2073,-292.74,-113.31,116.65,-135.7,-115.09,118.46,0.2,1.53,434.32,3.88,2123.03,4,double,logexp
6,2086,-294.66,-104.97,108.02,-119.95,-105.53,109.48,0.23,1.9,483.29,4.47,2621.57,4,double,logexp
7,2088,-267.64,-81.57,85.4,-106.81,-104.89,108.82,0.23,1.96,515.86,5.0,3153.33,4,double,logexp
8,2086,-258.04,-103.07,105.71,-105.65,-105.31,109.07,0.22,1.9,496.0,4.74,3665.36,4,double,logexp
9,2097,-220.42,-87.26,90.37,-112.34,-107.07,110.59,0.21,1.96,504.24,4.31,4184.98,4,double,logexp
10,2100,-235.69,-82.5,86.6,-107.28,-105.31,109.07,0.22,2.35,468.0,4.8,4669.74,4,double,logexp
11,2098,-247.52,-103.12,104.81,-105.73,-86.78,90.72,0.23,2.42,478.55,4.65,5164.71,4,double,logexp
12,2102,-223.05,-104.66,107.01,-101.86,-86.78,90.72,0.23,2.38,491.15,5.22,5674.39,4,double,logexp
13,2108,-188.96,-82.73,85.69,-85.77,-84.13,88.02,0.23,2.43,557.98,4.23,6249.58,4,double,logexp
14,2109,-211.72,-80.64,84.08,-84.79,-70.62,74.7,0.24,2.7,522.19,4.3,6787.56,4,double,logexp
15,2110,-205.58,-80.2,83.07,-79.8,-70.22,74.32,0.24,2.87,500.34,5.28,7305.96,4,double,logexp
16,2105,-199.76,-74.99,78.68,-71.86,-70.22,74.32,0.24,2.93,494.97,4.67,7817.77,4,double,logexp
17,2107,-196.01,-67.11,71.56,-82.27,-80.56,84.66,0.24,3.0,555.55,5.89,8392.19,4,double,logexp
18,2108,-177.27,-68.04,72.27,-69.36,-66.52,70.44,0.23,3.11,544.87,5.99,8955.98,4,double,logexp
19,2099,-191.28,-76.4,79.95,-70.22,-70.22,74.3,0.24,3.16,512.66,5.62,9488.38,4,double,logexp
20,2103,-170.47,-65.87,70.02,-68.04,-66.52,70.44,0.23,3.08,565.2,5.1,10072.13,4,double,logexp
21,2112,-170.13,-71.29,74.93,-66.58,-66.35,70.27,0.23,3.36,597.57,7.16,10690.83,4,double,logexp
22,2119,-175.64,-71.22,74.78,-66.79,-66.52,70.44,0.23,4.06,621.49,7.75,11332.23,4,double,logexp
23,2122,-177.42,-61.18,66.01,-65.5,-59.62,63.72,0.24,4.02,627.25,7.67,11979.09,4,double,logexp
24,2122,-172.79,-62.23,66.27,-64.42,-59.62,63.72,0.24,4.41,678.45,7.06,12678.82,4,double,logexp
25,2124,-185.47,-69.1,72.95,-61.56,-59.62,63.72,0.24,4.44,628.95,8.02,13331.0,4,double,logexp
26,2131,-170.02,-53.8,57.57,-61.14,-56.54,61.14,0.27,4.46,667.59,8.24,14020.41,4,double,logexp
27,2130,-166.52,-62.26,66.59,-59.19,-56.88,61.52,0.27,4.61,628.71,8.33,14672.3,4,double,logexp
28,2125,-170.19,-61.38,64.29,-60.59,-56.88,61.52,0.27,4.78,676.23,7.7,15370.64,4,double,logexp
29,2130,-184.41,-62.34,65.77,-59.41,-56.88,61.52,0.27,5.05,661.58,9.19,16055.9,4,double,logexp
30,2130,-152.59,-56.54,60.62,-56.12,-54.79,59.43,0.27,4.65,733.98,8.03,16813.33,4,double,logexp
31,2127,-162.39,-47.43,52.29,-55.95,-54.83,59.28,0.26,4.76,680.0,8.7,17516.03,4,double,logexp
32,2126,-160.81,-51.93,56.2,-54.15,-53.72,58.15,0.26,4.78,597.53,9.35,18136.37,4,double,logexp
33,2127,-181.63,-60.27,64.53,-55.58,-53.78,58.64,0.29,4.79,685.52,9.4,18844.9,4,double,logexp
34,2127,-151.01,-62.35,66.33,-59.48,-54.27,58.7,0.26,4.75,716.85,9.53,19587.18,4,double,logexp
35,2133,-142.02,-48.7,54.85,-56.71,-51.82,56.91,0.3,4.81,696.63,9.26,20308.47,4,double,logexp
36,2140,-154.88,-58.71,62.92,-54.73,-54.24,58.67,0.26,4.89,686.5,9.5,21019.16,4,double,logexp
37,2140,-142.02,-52.51,58.03,-61.2,-58.84,64.58,0.34,4.91,713.79,9.53,21755.65,4,double,logexp
38,2142,-159.75,-47.78,53.62,-51.85,-51.82,56.91,0.3,5.19,750.36,8.86,22529.4,4,double,logexp
39,2132,-153.63,-42.97,49.4,-51.82,-51.82,56.91,0.3,5.28,707.98,9.04,23261.55,4,double,logexp
40,2137,-162.15,-55.03,59.9,-51.55,-49.39,54.52,0.3,5.29,665.59,10.09,23951.64,4,double,logexp
41,2141,-140.21,-54.21,59.44,-53.5,-49.39,54.52,0.3,5.15,690.83,10.08,24666.27,4,double,logexp
42,2143,-146.97,-55.08,60.59,-53.98,-51.82,56.91,0.3,5.22,700.62,10.69,25391.22,4,double,logexp
43,2148,-142.92,-46.85,54.04,-54.25,-54.25,60.19,0.35,5.12,740.64,10.24,26155.68,4,double,logexp
44,2152,-136.31,-43.78,48.7,-56.43,-51.04,57.31,0.37,5.41,756.92,10.98,26939.78,4,double,logexp
45,2154,-133.06,-50.85,57.35,-49.93,-45.47,51.44,0.35,5.27,738.42,11.21,27703.25,4,double,logexp
46,2162,-133.58,-47.2,54.69,-47.16,-45.47,51.44,0.35,5.12,804.84,10.53,28532.76,4,double,logexp
47,2163,-132.93,-44.34,50.42,-53.91,-53.91,59.86,0.35,5.34,735.14,10.52,29293.45,4,double,logexp
48,2152,-113.42,-48.42,54.31,-50.84,-45.47,51.44,0.35,5.27,819.77,10.43,30139.15,4,double,logexp
49,2151,-117.1,-50.44,55.85,-50.36,-45.47,51.44,0.35,5.05,883.44,11.21,31047.63,4,double,logexp
50,2144,-100.12,-37.56,44.32,-53.11,-53.11,59.08,0.35,5.01,849.45,9.81,31922.5,4,double,logexp
51,2151,-89.59,-46.75,53.26,-53.11,-53.11,59.08,0.35,5.07,931.1,9.75,32879.58,4,double,logexp
52,2149,-96.27,-44.47,51.25,-53.79,-52.81,58.77,0.35,5.52,917.0,9.39,33821.54,4,double,logexp
53,2147,-89.39,-40.65,47.8,-52.87,-52.81,58.77,0.35,5.17,935.96,9.91,34782.44,4,double,logexp
54,2153,-99.93,-47.8,53.68,-45.47,-45.47,51.44,0.35,5.05,985.91,9.69,35792.19,4,double,logexp
55,2149,-100.82,-48.45,54.51,-50.68,-45.47,51.44,0.35,5.08,937.95,10.48,36755.76,4,double,logexp
56,2141,-89.08,-37.97,44.28,-50.82,-49.49,55.21,0.34,4.67,978.96,9.83,37759.9,4,double,logexp
57,2145,-108.42,-45.44,52.43,-49.49,-49.49,55.21,0.34,4.64,945.14,8.85,38728.29,4,double,logexp
58,2144,-90.74,-41.29,46.95,-49.49,-49.49,55.21,0.34,4.66,911.08,10.29,39663.97,4,double,logexp
59,2142,-103.14,-50.64,55.96,-47.13,-45.47,51.44,0.35,4.61,914.7,9.83,40602.6,4,double,logexp
60,2142,-99.02,-37.81,43.84,-49.37,-48.92,54.83,0.35,4.74,966.37,9.22,41593.35,4,double,logexp
61,2140,-92.26,-39.96,46.24,-49.3,-47.58,53.78,0.37,4.84,982.41,10.38,42600.41,4,double,logexp
62,2133,-105.04,-43.97,51.23,-48.15,-47.58,53.78,0.37,4.6,949.67,10.71,43574.67,4,double,logexp
63,2141,-103.06,-51.1,57.37,-46.83,-42.16,46.7,0.27,4.8,963.98,9.11,44563.12,4,double,logexp
64,2141,-97.33,-35.79,42.35,-45.74,-42.16,46.7,0.27,4.74,931.22,9.54,45517.49,4,double,logexp
65,2152,-100.59,-46.31,51.94,-42.16,-42.16,46.7,0.27,4.98,1028.05,10.61,46569.95,4,double,logexp
66,2152,-105.26,-42.76,48.78,-40.39,-39.12,45.62,0.39,4.96,993.36,11.69,47589.34,4,double,logexp
67,2151,-107.43,-30.99,38.13,-40.73,-40.64,45.82,0.31,5.13,1003.77,10.65,48617.78,4,double,logexp
68,2143,-109.28,-36.3,43.43,-39.7,-37.45,44.26,0.41,5.3,1069.88,11.45,49713.39,4,double,logexp
69,2140,-94.19,-29.06,35.32,-40.4,-37.25,41.99,0.29,4.96,1146.22,11.84,50885.62,4,double,logexp
70,2142,-101.65,-32.31,40.3,-40.03,-37.82,44.03,0.37,5.11,1096.37,12.25,52009.36,4,double,logexp
71,2138,-111.69,-26.5,32.69,-39.2,-37.25,41.99,0.29,5.13,1012.98,11.41,53049.86,4,double,logexp
72,2141,-91.86,-34.42,43.08,-37.64,-37.25,41.99,0.29,5.03,1007.12,11.53,54082.13,4,double,logexp
73,2143,-109.0,-23.45,30.47,-37.18,-36.84,41.94,0.31,5.46,1088.94,12.53,55198.57,4,double,logexp
74,2147,-107.68,-22.71,29.79,-39.14,-36.84,41.94,0.31,5.25,1114.03,10.67,56338.81,4,double,logexp
75,2148,-108.75,-23.71,30.23,-37.15,-36.16,41.28,0.31,5.28,1042.45,11.49,57408.06,4,double,logexp
76,2149,-116.0,-30.96,38.5,-36.86,-35.31,40.23,0.3,5.05,1058.68,14.2,58495.83,4,double,logexp
77,2152,-114.03,-27.71,36.07,-36.65,-35.89,43.06,0.44,5.2,1035.39,10.31,59555.7,4,double,logexp
78,2153,-121.22,-28.27,34.16,-36.56,-35.46,40.74,0.32,5.22,1047.03,11.3,60628.69,4,double,logexp
79,2153,-129.75,-37.71,42.74,-35.52,-34.08,39.02,0.3,5.0,1001.34,11.12,61654.79,4,double,logexp
80,2153,-119.12,-20.05,26.61,-34.33,-34.08,39.02,0.3,5.03,1075.99,10.27,62756.53,4,double,logexp
81,2144,-120.5,-22.44,30.42,-34.15,-34.08,39.02,0.3,5.33,1045.5,12.54,63830.43,4,double,logexp
82,2145,-129.12,-25.55,33.0,-34.1,-33.25,38.34,0.31,5.05,1056.77,12.46,64913.87,4,double,logexp
83,2141,-125.2,-27.76,33.9,-34.06,-33.51,38.45,0.3,5.33,1032.33,10.39,65971.38,4,double,logexp
84,2152,-131.54,-40.72,45.54,-33.94,-30.9,38.06,0.44,5.26,1060.29,11.09,67058.82,4,double,logexp
85,2150,-126.48,-15.78,23.83,-34.94,-34.73,40.18,0.33,5.0,1031.74,12.38,68117.86,4,double,logexp
86,2156,-115.31,-35.78,42.61,-38.74,-30.9,38.06,0.44,5.47,1020.3,12.75,69165.53,4,double,logexp
87,2146,-131.72,-31.92,37.21,-36.31,-32.62,38.07,0.33,5.5,1011.0,10.48,70201.75,4,double,logexp
88,2153,-113.92,-14.51,22.58,-40.66,-32.23,37.64,0.33,5.28,1161.9,10.69,71389.31,4,double,logexp
89,2148,-113.73,-25.73,32.7,-32.95,-32.31,37.43,0.31,5.32,1080.2,12.36,72496.57,4,double,logexp
90,2149,-125.76,-30.35,36.66,-32.83,-29.54,36.08,0.39,5.33,1048.06,10.97,73571.26,4,double,logexp
91,2153,-89.27,-16.44,25.69,-34.14,-33.77,39.23,0.33,5.38,1102.02,12.06,74701.48,4,double,logexp
92,2155,-110.61,-29.07,35.44,-31.6,-29.82,36.36,0.39,5.26,1021.52,13.55,75752.99,4,double,logexp
93,2146,-123.82,-28.89,35.97,-32.41,-29.54,36.08,0.39,5.29,1029.31,11.4,76807.2,4,double,logexp
94,2150,-84.7,-9.96,20.77,-31.71,-30.65,38.64,0.49,4.92,1186.09,10.91,78019.84,4,double,logexp
95,2146,-103.55,-20.54,29.02,-34.11,-30.99,39.01,0.49,4.88,1069.54,12.44,79116.17,4,double,logexp
96,2147,-95.07,-20.68,28.42,-30.27,-28.73,35.41,0.41,4.94,1209.83,10.42,80350.9,4,double,logexp
97,2144,-105.16,-20.63,28.36,-33.5,-31.51,37.48,0.36,4.89,1184.32,10.39,81559.82,4,double,logexp
98,2149,-108.05,-16.96,24.72,-31.04,-30.25,38.44,0.5,4.98,1150.84,10.6,82735.62,4,double,logexp
99,2150,-127.99,-27.49,32.45,-34.86,-31.44,36.84,0.33,5.08,986.12,10.51,83746.7,4,double,logexp
0,2009,-414.7,-269.21,269.41,-300.92,-297.18,297.38,0.01,0.0,240.76,1.88,252.98,1,float,complete
1,2030,-355.47,-222.38,223.06,-222.26,-198.75,200.25,0.09,1.0,338.47,3.5,604.03,1,float,complete
2,2049,-348.93,-190.67,190.67,-186.65,-178.27,179.97,0.1,1.32,366.35,3.77,984.97,1,float,complete
3,2066,-341.2,-173.34,174.6,-173.65,-164.78,166.43,0.1,1.59,405.66,3.98,1404.87,1,float,complete
4,2071,-318.23,-110.29,110.48,-158.72,-106.39,106.75,0.02,1.76,477.5,4.06,1897.86,1,float,complete
5,2084,-300.31,-99.6,100.47,-135.52,-103.49,104.21,0.04,1.88,511.05,2.86,2422.84,1,float,complete
6,2085,-299.55,-110.05,110.23,-96.75,-88.15,93.35,0.31,2.01,519.02,4.02,2958.23,1,float,complete
7,2086,-311.99,-112.98,115.39,-96.73,-89.71,92.79,0.18,2.16,515.76,4.09,3490.71,1,float,complete
8,2089,-276.51,-95.3,98.84,-91.15,-88.16,91.85,0.22,2.03,578.17,5.0,4086.28,1,float,complete
9,2096,-272.07,-95.51,97.48,-88.94,-83.06,86.12,0.18,2.16,562.72,4.99,4665.02,1,float,complete
10,2090,-229.37,-97.99,100.57,-89.8,-88.16,91.85,0.22,2.29,595.24,5.13,5277.16,1,float,complete
11,2096,-266.77,-93.33,97.37,-86.66,-83.84,88.32,0.27,2.63,555.36,5.26,5851.29,1,float,complete
12,2097,-262.31,-86.93,91.65,-84.57,-78.96,84.39,0.33,2.54,563.01,5.56,6432.5,1,float,complete
13,2101,-268.62,-92.81,97.23,-83.31,-76.55,81.99,0.33,2.57,597.6,5.81,7047.21,1,float,complete
14,2108,-225.87,-88.7,93.54,-79.69,-76.47,81.9,0.33,2.56,656.77,6.02,7720.48,1,float,complete
15,2108,-233.54,-88.41,93.31,-79.99,-76.47,81.9,0.33,2.66,672.45,6.39,8411.05,1,float,complete
16,2107,-217.26,-79.93,84.62,-77.06,-74.9,80.58,0.34,2.68,677.27,6.21,9108.54,1,float,complete
17,2109,-212.13,-79.3,83.42,-81.0,-80.85,85.79,0.3,2.68,661.71,6.27,9789.44,1,float,complete
18,2104,-205.47,-89.51,93.89,-77.93,-74.9,80.58,0.34,2.81,630.31,6.06,10440.65,1,float,complete
19,2109,-192.53,-77.92,82.74,-79.8,-76.51,81.94,0.33,2.88,679.24,6.5,11138.06,1,float,complete
20,2107,-206.98,-91.6,96.44,-82.19,-78.36,83.09,0.29,3.02,670.39,6.58,11828.99,1,float,complete
21,2106,-192.46,-90.57,94.79,-77.27,-75.45,80.56,0.31,2.92,680.9,6.36,12528.54,1,float,complete
22,2110,-189.55,-87.42,92.75,-77.89,-75.61,81.03,0.33,2.85,720.03,6.78,13269.26,1,float,complete
23,2106,-176.3,-81.76,86.08,-76.37,-75.42,81.37,0.36,2.79,715.37,6.67,14003.17,1,float,complete
24,2106,-173.28,-83.68,88.51,-74.94,-69.79,75.93,0.37,3.06,718.27,6.96,14742.32,1,float,complete
25,2105,-164.29,-73.21,77.5,-74.55,-70.55,75.65,0.31,2.95,751.51,6.83,15515.19,1,float,complete
26,2104,-171.24,-79.73,85.24,-67.24,-64.65,71.18,0.39,2.96,758.73,7.18,16292.86,1,float,complete
27,2106,-164.78,-78.62,84.08,-66.56,-65.42,71.81,0.38,3.07,751.83,7.06,17066.09,1,float,complete
28,2113,-154.64,-63.46,69.51,-63.07,-60.27,66.8,0.39,3.12,806.81,7.1,17891.33,1,float,complete
29,2110,-133.61,-56.71,63.45,-59.79,-59.1,65.63,0.39,3.38,852.69,7.3,18765.15,1,float,complete
30,2109,-143.73,-71.17,76.65,-60.45,-58.38,65.46,0.42,3.41,904.33,7.29,19691.38,1,float,complete
31,2114,-136.02,-65.36,70.4,-57.8,-55.31,62.38,0.42,3.51,873.8,7.53,20586.43,1,float,complete
32,2116,-138.32,-62.28,68.4,-56.18,-55.02,62.09,0.42,3.55,853.39,7.48,21459.69,1,float,complete
33,2117,-110.04,-39.71,47.53,-55.2,-55.2,62.12,0.41,3.63,919.37,7.51,22401.57,1,float,complete
34,2123,-123.93,-61.44,67.53,-55.66,-53.82,60.87,0.42,3.92,884.26,8.17,23307.06,1,float,complete
35,2127,-120.0,-56.86,62.2,-55.82,-55.06,62.14,0.42,4.17,889.25,8.18,24220.55,1,float,complete
36,2124,-133.04,-63.76,69.92,-54.67,-52.54,59.62,0.42,4.34,898.14,8.31,25141.82,1,float,complete
37,2123,-108.13,-56.37,62.34,-54.39,-52.54,59.62,0.42,4.31,916.03,8.59,26079.77,1,float,complete
38,2121,-119.29,-57.86,64.8,-52.62,-52.54,59.62,0.42,4.26,919.14,8.57,27021.89,1,float,complete
39,2122,-117.16,-58.07,64.14,-54.9,-52.67,59.59,0.41,4.29,911.85,8.46,27956.03,1,float,complete
40,2123,-124.49,-56.3,63.01,-53.41,-52.54,59.62,0.42,4.38,905.96,8.53,28883.84,1,float,complete
41,2124,-128.9,-65.11,71.18,-54.45,-52.54,59.62,0.42,4.44,924.3,8.82,29832.39,1,float,complete
42,2128,-124.47,-61.13,67.41,-53.34,-48.64,56.33,0.46,4.54,892.44,9.02,30749.0,1,float,complete
43,2140,-126.7,-59.76,66.07,-50.19,-48.64,56.32,0.46,4.63,894.8,10.22,31669.24,1,float,complete
44,2145,-111.05,-50.9,57.02,-48.19,-47.01,54.73,0.46,4.73,928.01,10.47,32623.28,1,float,complete
45,2133,-131.64,-54.89,61.27,-47.98,-47.01,54.73,0.46,5.06,896.91,10.03,33545.94,1,float,complete
46,2129,-117.21,-48.12,55.28,-47.78,-47.01,54.73,0.46,4.77,936.02,10.33,34507.67,1,float,complete
47,2128,-114.49,-51.17,58.44,-47.81,-47.31,54.87,0.45,4.81,961.86,10.8,35495.41,1,float,complete
48,2129,-141.26,-52.34,58.85,-48.83,-47.31,54.87,0.45,4.92,923.3,10.85,36444.07,1,float,complete
49,2134,-128.27,-56.07,62.11,-48.35,-47.28,54.94,0.46,5.11,981.87,11.57,37452.27,1,float,complete
50,2139,-132.16,-55.06,61.78,-48.92,-47.3,54.97,0.46,5.14,949.85,11.0,38428.15,1,float,complete
51,2146,-120.78,-52.42,59.29,-48.36,-46.84,54.4,0.45,5.02,972.12,11.16,39426.47,1,float,complete
52,2142,-145.6,-59.67,66.87,-47.86,-47.28,54.94,0.46,5.22,1005.0,10.87,40455.37,1,float,complete
53,2141,-106.62,-46.91,55.04,-48.47,-48.21,55.89,0.46,5.2,1013.19,11.7,41494.91,1,float,complete
54,2141,-122.66,-47.5,56.18,-48.04,-46.62,54.67,0.48,5.24,962.81,11.54,42483.67,1,float,complete
55,2142,-129.08,-55.96,63.14,-47.21,-46.49,54.53,0.48,5.23,979.34,12.16,43490.3,1,float,complete
56,2140,-119.26,-49.82,57.2,-47.0,-46.4,54.26,0.47,5.35,1026.69,11.57,44544.13,1,float,complete
57,2146,-130.64,-52.91,60.64,-46.71,-46.4,54.26,0.47,5.25,989.94,11.83,45561.23,1,float,complete
58,2142,-123.2,-46.01,53.19,-45.45,-45.0,53.08,0.48,5.36,961.48,11.88,46548.29,1,float,complete
59,2143,-125.67,-49.82,57.84,-45.53,-45.26,53.28,0.48,5.48,998.79,12.18,47573.5,1,float,complete
60,2146,-143.4,-57.95,63.51,-46.79,-45.26,53.29,0.48,5.77,1040.7,12.15,48641.73,1,float,complete
61,2148,-116.44,-49.64,57.45,-46.54,-45.0,53.08,0.48,5.5,1037.39,12.6,49706.82,1,float,complete
62,2154,-132.66,-48.95,56.92,-45.53,-45.26,53.29,0.48,5.49,1034.01,12.09,50768.96,1,float,complete
63,2156,-119.87,-46.8,54.87,-45.54,-45.26,53.29,0.48,5.53,1035.43,12.29,51830.83,1,float,complete
64,2158,-115.94,-48.78,56.83,-45.56,-45.25,53.28,0.48,5.8,1099.8,12.48,52958.68,1,float,complete
65,2154,-103.0,-35.97,45.09,-46.02,-46.02,54.72,0.51,5.77,1030.39,10.88,54015.0,1,float,complete
66,2150,-128.92,-40.45,49.56,-45.81,-44.97,52.99,0.48,5.67,1031.29,11.81,55075.26,1,float,complete
67,2148,-109.33,-40.73,50.32,-45.6,-43.92,52.07,0.49,5.56,1046.47,12.5,56149.74,1,float,complete
