Gen,NbVert,tRewAvg,tRewMax,tDistMax,vRewAvg,vRewMax,vDistMax,vSuccess,T_mutat,T_eval,T_val,T_total,seed,instrType,instrSetName
76,2152,-123.65,-47.26,51.8,-45.29,-44.04,49.66,0.35,5.45,1203.85,12.44,69131.97,3,fixedpt,l2e2compExpAr
77,2152,-116.51,-43.24,48.72,-43.64,-42.24,47.55,0.33,5.52,1214.18,12.83,70373.31,3,fixedpt,l2e2compExpAr
78,2155,-114.63,-42.05,47.98,-44.42,-41.19,46.77,0.35,5.63,1237.8,13.23,71639.25,3,fixedpt,l2e2compExpAr
79,2152,-103.41,-24.16,31.31,-43.77,-43.55,49.22,0.35,5.81,1232.62,13.05,72900.86,3,fixedpt,l2e2compExpAr
80,2153,-114.15,-44.72,51.03,-44.49,-43.55,49.22,0.35,5.69,1204.54,12.81,74133.81,3,fixedpt,l2e2compExpAr
81,2161,-106.59,-46.55,51.36,-44.41,-43.68,49.21,0.34,5.71,1208.39,12.71,75370.43,3,fixedpt,l2e2compExpAr
82,2162,-111.06,-47.45,52.49,-44.44,-43.57,49.24,0.35,5.73,1170.5,13.34,76570.04,3,fixedpt,l2e2compExpAr
83,2149,-122.39,-50.31,54.37,-43.7,-42.24,47.55,0.33,5.82,1206.41,12.83,77803.54,3,fixedpt,l2e2compExpAr
84,2148,-109.28,-47.55,52.21,-43.69,-41.56,46.19,0.3,5.42,1278.0,14.92,79112.18,3,fixedpt,l2e2compExpAr
85,2151,-108.16,-41.67,47.43,-47.57,-43.77,49.11,0.33,5.6,1211.25,12.84,80352.02,3,fixedpt,l2e2compExpAr
86,2157,-104.9,-46.21,50.67,-44.79,-41.1,46.56,0.34,5.74,1207.87,12.91,81587.66,3,fixedpt,l2e2compExpAr
87,2157,-106.81,-43.46,48.91,-42.67,-41.66,46.48,0.3,5.9,1240.35,15.06,82859.22,3,fixedpt,l2e2compExpAr
88,2158,-102.91,-46.07,51.12,-43.51,-41.56,46.19,0.3,5.81,1242.38,14.77,84130.16,3,fixedpt,l2e2compExpAr
89,2160,-99.63,-40.81,46.03,-44.99,-43.23,48.88,0.35,5.72,1225.87,13.12,85383.98,3,fixedpt,l2e2compExpAr
90,2156,-101.77,-44.61,49.74,-44.28,-41.1,46.56,0.34,5.72,1267.89,13.76,86680.14,3,fixedpt,l2e2compExpAr
91,2154,-119.39,-50.16,54.52,-42.94,-41.56,46.19,0.3,6.0,1179.44,15.18,87890.39,3,fixedpt,l2e2compExpAr
92,2156,-101.77,-44.66,49.79,-43.03,-41.19,46.77,0.35,5.86,1243.07,13.18,89163.23,3,fixedpt,l2e2compExpAr
93,2155,-102.25,-36.71,42.7,-41.42,-40.55,46.14,0.35,5.7,1319.44,13.99,90510.19,3,fixedpt,l2e2compExpAr
94,2159,-113.42,-47.17,52.18,-41.8,-40.55,46.14,0.35,5.56,1270.83,15.08,91811.07,3,fixedpt,l2e2compExpAr
95,2157,-105.41,-42.24,47.8,-40.98,-40.55,46.14,0.35,5.86,1308.93,14.55,93149.92,3,fixedpt,l2e2compExpAr
96,2163,-76.59,-37.48,43.86,-43.57,-42.04,47.74,0.35,5.8,1398.86,13.96,94577.16,3,fixedpt,l2e2compExpAr
97,2163,-94.47,-38.84,44.26,-42.53,-41.09,46.56,0.34,5.73,1324.38,13.73,95930.88,3,fixedpt,l2e2compExpAr
98,2164,-108.32,-52.04,56.69,-42.84,-41.47,46.78,0.33,5.71,1212.39,13.77,97172.69,3,fixedpt,l2e2compExpAr
99,2159,-118.29,-47.69,52.82,-42.21,-41.19,46.77,0.35,5.57,1379.53,13.59,98581.12,3,fixedpt,l2e2compExpAr
0,2009,-429.69,-292.36,292.53,-324.1,-308.25,308.42,0.01,0.0,221.45,2.2,233.58,5,fixedpt,l2e2compBare
1,2029,-372.89,-216.91,217.09,-275.93,-250.22,250.22,0.0,1.17,285.93,4.12,536.0,5,fixedpt,l2e2compBare
2,2047,-365.17,-182.25,184.91,-225.3,-201.27,203.59,0.14,1.43,315.43,3.37,865.84,5,fixedpt,l2e2compBare
3,2064,-358.03,-196.1,197.57,-207.56,-205.98,207.64,0.1,1.66,336.74,5.13,1218.98,5,fixedpt,l2e2compBare
4,2075,-351.17,-181.36,183.31,-205.22,-194.01,195.68,0.1,1.77,359.77,5.11,1595.54,5,fixedpt,l2e2compBare
5,2081,-322.63,-183.22,183.77,-206.82,-194.01,195.68,0.1,1.73,421.26,6.04,2033.63,5,fixedpt,l2e2compBare
6,2089,-299.21,-157.45,160.25,-198.96,-194.01,195.68,0.1,2.11,461.48,5.7,2511.95,5,fixedpt,l2e2compBare
7,2090,-297.96,-155.3,156.83,-194.01,-194.01,195.68,0.1,2.54,491.15,4.45,3019.92,5,fixedpt,l2e2compBare
8,2096,-289.02,-177.7,181.66,-196.98,-190.93,193.29,0.14,2.38,530.75,5.67,3568.3,5,fixedpt,l2e2compBare
9,2092,-265.78,-157.59,158.26,-184.0,-140.55,141.69,0.07,2.11,517.36,4.96,4104.24,5,fixedpt,l2e2compBare
10,2098,-251.12,-136.48,140.27,-182.88,-140.55,141.69,0.07,2.39,532.84,5.23,4654.3,5,fixedpt,l2e2compBare
11,2100,-268.54,-145.5,147.96,-179.05,-131.55,133.37,0.11,2.47,582.25,5.3,5252.07,5,fixedpt,l2e2compBare
12,2096,-285.71,-128.78,131.02,-145.55,-131.55,133.37,0.11,2.83,564.93,6.3,5834.55,5,fixedpt,l2e2compBare
13,2100,-265.16,-124.22,125.88,-138.72,-129.85,131.51,0.1,2.78,605.18,6.39,6460.19,5,fixedpt,l2e2compBare
14,2109,-242.19,-119.59,124.24,-139.96,-135.89,140.47,0.28,3.08,609.59,6.89,7090.58,5,fixedpt,l2e2compBare
15,2113,-212.35,-103.9,109.19,-160.81,-126.33,130.89,0.27,2.99,598.41,7.27,7708.22,5,fixedpt,l2e2compBare
16,2118,-248.57,-118.01,122.32,-133.23,-126.33,130.89,0.27,3.71,620.38,7.6,8350.54,5,fixedpt,l2e2compBare
17,2117,-215.75,-98.62,102.79,-148.96,-138.78,143.29,0.27,3.99,674.31,7.97,9046.7,5,fixedpt,l2e2compBare
18,2118,-213.25,-95.97,101.72,-118.78,-111.47,115.14,0.22,4.25,755.51,8.72,9826.09,5,fixedpt,l2e2compBare
19,2121,-218.93,-117.35,120.0,-126.89,-122.23,124.59,0.14,4.39,740.6,8.52,10589.07,5,fixedpt,l2e2compBare
20,2128,-193.89,-98.6,103.04,-110.34,-108.17,110.18,0.12,4.34,750.49,9.41,11362.67,5,fixedpt,l2e2compBare
21,2127,-178.96,-79.45,85.87,-109.8,-109.0,113.86,0.29,4.17,810.9,10.43,12197.9,5,fixedpt,l2e2compBare
22,2124,-193.9,-83.44,90.0,-108.51,-101.63,104.98,0.21,4.25,770.97,10.18,12992.9,5,fixedpt,l2e2compBare
23,2121,-190.64,-92.89,97.7,-112.23,-108.33,113.17,0.29,4.47,817.32,9.69,13833.44,5,fixedpt,l2e2compBare
24,2123,-204.15,-91.62,97.64,-102.9,-95.47,101.76,0.38,4.72,784.81,9.81,14643.88,5,fixedpt,l2e2compBare
25,2123,-176.69,-81.26,86.24,-98.09,-92.8,97.61,0.29,4.05,801.88,9.86,15470.88,5,fixedpt,l2e2compBare
26,2132,-172.2,-77.82,83.79,-93.64,-90.9,95.88,0.3,4.41,889.24,9.75,16382.88,5,fixedpt,l2e2compBare
27,2133,-170.72,-73.83,80.77,-95.47,-95.47,101.76,0.38,4.37,917.82,8.48,17322.95,5,fixedpt,l2e2compBare
28,2138,-163.99,-73.0,80.67,-100.74,-95.47,101.76,0.38,4.13,898.52,9.17,18244.07,5,fixedpt,l2e2compBare
29,2120,-157.49,-64.65,70.85,-90.45,-89.53,93.87,0.26,3.79,825.96,9.15,19093.37,5,fixedpt,l2e2compBare
30,2122,-142.76,-56.93,64.66,-102.44,-94.82,99.66,0.3,3.91,936.45,9.89,20053.95,5,fixedpt,l2e2compBare
31,2121,-155.34,-72.61,78.93,-97.32,-97.32,103.14,0.35,3.92,904.84,10.68,20983.08,5,fixedpt,l2e2compBare
32,2123,-142.31,-71.65,78.4,-99.39,-97.48,103.65,0.37,3.85,876.7,8.82,21881.59,5,fixedpt,l2e2compBare
33,2125,-151.13,-72.87,77.21,-90.94,-74.3,79.8,0.33,4.01,832.63,8.58,22736.76,5,fixedpt,l2e2compBare
34,2129,-140.59,-61.49,68.33,-80.65,-76.82,82.17,0.32,3.91,848.05,9.41,23606.57,5,fixedpt,l2e2compBare
35,2130,-144.53,-69.1,74.25,-76.14,-73.45,78.94,0.33,4.33,887.61,12.26,24518.74,5,fixedpt,l2e2compBare
36,2133,-143.1,-61.11,68.23,-72.86,-70.68,76.34,0.34,4.47,1059.39,11.32,25604.9,5,fixedpt,l2e2compBare
37,2138,-142.92,-68.49,73.04,-79.47,-79.16,83.19,0.24,4.75,964.82,10.02,26591.48,5,fixedpt,l2e2compBare
38,2137,-120.65,-62.94,70.0,-76.43,-73.67,79.33,0.34,5.1,995.69,10.98,27613.32,5,fixedpt,l2e2compBare
39,2149,-120.81,-63.39,69.36,-79.15,-79.13,83.16,0.24,4.87,1003.19,10.23,28641.14,5,fixedpt,l2e2compBare
40,2155,-123.03,-57.38,63.37,-72.81,-67.02,72.67,0.34,5.33,1057.74,11.21,29725.28,5,fixedpt,l2e2compBare
41,2150,-138.73,-65.25,70.35,-72.45,-68.65,74.28,0.34,5.48,1081.15,11.25,30833.5,5,fixedpt,l2e2compBare
42,2141,-110.97,-53.55,60.63,-75.07,-69.25,75.41,0.37,5.32,978.73,13.4,31841.93,5,fixedpt,l2e2compBare
43,2149,-103.95,-50.39,57.64,-70.01,-69.25,75.41,0.37,5.24,1043.16,11.83,32911.79,5,fixedpt,l2e2compBare
44,2151,-120.83,-63.37,69.11,-70.14,-69.17,74.84,0.34,5.6,1067.61,13.79,34006.85,5,fixedpt,l2e2compBare
45,2152,-115.54,-59.33,65.62,-72.81,-70.65,76.32,0.34,5.61,1070.83,14.97,35109.31,5,fixedpt,l2e2compBare
46,2152,-128.12,-74.25,77.84,-71.62,-66.59,71.43,0.29,5.75,1103.68,12.9,36241.95,5,fixedpt,l2e2compBare
47,2152,-119.36,-52.48,58.11,-70.42,-66.59,71.43,0.29,5.72,1085.33,13.42,37355.83,5,fixedpt,l2e2compBare
48,2157,-106.95,-48.68,56.2,-72.3,-72.12,78.42,0.38,5.66,1052.22,12.89,38436.35,5,fixedpt,l2e2compBare
49,2156,-110.82,-62.39,67.46,-66.56,-62.22,67.54,0.32,5.8,1074.46,12.07,39538.25,5,fixedpt,l2e2compBare
50,2150,-131.21,-66.72,72.65,-62.72,-61.97,67.3,0.32,5.64,1077.08,11.69,40644.13,5,fixedpt,l2e2compBare
51,2150,-108.39,-56.38,62.48,-66.83,-60.35,66.16,0.35,5.82,1116.52,13.53,41790.44,5,fixedpt,l2e2compBare
52,2153,-116.38,-44.03,51.64,-66.72,-63.57,69.55,0.36,5.89,1067.08,11.0,42884.68,5,fixedpt,l2e2compBare
53,2149,-111.63,-54.55,60.12,-63.04,-60.53,66.51,0.36,5.83,1116.54,13.22,44029.78,5,fixedpt,l2e2compBare
54,2151,-112.6,-46.43,51.69,-60.67,-60.33,65.81,0.33,5.71,1161.17,11.82,45217.84,5,fixedpt,l2e2compBare
55,2155,-119.42,-55.55,60.35,-59.54,-58.37,63.86,0.33,5.81,1060.22,12.08,46303.71,5,fixedpt,l2e2compBare
56,2159,-123.1,-55.34,60.63,-60.75,-60.75,66.73,0.36,5.92,1053.74,11.74,47383.66,5,fixedpt,l2e2compBare
57,2156,-119.47,-55.85,62.32,-59.9,-58.37,63.86,0.33,5.87,1120.13,14.38,48532.92,5,fixedpt,l2e2compBare
58,2162,-120.15,-64.08,68.45,-58.11,-57.08,62.53,0.33,6.07,1181.74,14.74,49745.42,5,fixedpt,l2e2compBare
59,2156,-102.75,-44.44,51.9,-59.76,-59.1,65.08,0.36,5.98,1118.31,11.33,50891.22,5,fixedpt,l2e2compBare
60,2152,-106.24,-48.77,55.24,-58.96,-58.39,64.37,0.36,5.96,1094.06,12.58,52013.0,5,fixedpt,l2e2compBare
61,2147,-104.67,-51.89,57.48,-58.5,-58.37,63.86,0.33,5.62,1032.32,13.02,53072.71,5,fixedpt,l2e2compBare
62,2147,-115.34,-38.87,46.09,-58.0,-56.46,62.61,0.37,5.78,1168.65,12.87,54269.7,5,fixedpt,l2e2compBare
63,2155,-110.23,-61.05,66.46,-58.65,-58.37,63.86,0.33,5.56,1048.72,12.36,55347.63,5,fixedpt,l2e2compBare
64,2157,-94.9,-43.37,50.23,-56.85,-56.46,62.61,0.37,5.75,1138.29,12.15,56513.45,5,fixedpt,l2e2compBare
65,2154,-103.97,-62.58,68.18,-57.89,-56.46,62.61,0.37,5.76,1036.48,12.89,57578.39,5,fixedpt,l2e2compBare
66,2149,-93.56,-46.94,54.41,-56.62,-55.03,61.18,0.37,6.03,1149.36,13.53,58757.65,5,fixedpt,l2e2compBare
67,2148,-94.26,-51.64,58.39,-59.1,-54.86,61.01,0.37,6.18,1099.51,13.73,59887.57,5,fixedpt,l2e2compBare
68,2149,-79.72,-41.4,48.24,-57.53,-54.86,61.01,0.37,6.07,1263.77,12.03,61180.89,5,fixedpt,l2e2compBare
69,2147,-76.42,-35.25,43.15,-55.47,-54.86,61.0,0.37,6.05,1228.66,12.69,62439.45,5,fixedpt,l2e2compBare
70,2155,-90.86,-47.87,54.39,-55.42,-54.94,61.09,0.37,6.19,1177.2,13.75,63644.2,5,fixedpt,l2e2compBare
71,2160,-84.47,-43.27,49.75,-57.61,-57.56,64.03,0.39,6.17,1201.57,14.35,64876.44,5,fixedpt,l2e2compBare
72,2159,-85.7,-47.33,54.23,-55.13,-54.53,60.66,0.37,6.18,1214.85,15.84,66121.42,5,fixedpt,l2e2compBare
73,2158,-77.84,-40.76,47.69,-56.01,-56.01,62.17,0.37,6.35,1215.31,13.72,67367.86,5,fixedpt,l2e2compBare
74,2158,-81.69,-46.73,52.74,-54.59,-54.15,60.3,0.37,6.3,1208.5,12.92,68603.71,5,fixedpt,l2e2compBare
75,2157,-66.96,-37.72,45.41,-53.85,-53.85,60.0,0.37,6.32,1180.75,13.55,69812.87,5,fixedpt,l2e2compBare
76,2158,-75.52,-44.11,51.24,-54.8,-54.01,60.14,0.37,6.34,1236.11,12.86,71077.41,5,fixedpt,l2e2compBare
77,2161,-78.59,-52.08,58.32,-58.84,-55.19,61.32,0.37,6.37,1161.05,13.78,72269.35,5,fixedpt,l2e2compBare
78,2164,-68.63,-36.96,45.12,-55.86,-54.52,60.65,0.37,5.98,1261.97,13.37,73560.92,5,fixedpt,l2e2compBare
79,2161,-72.36,-44.56,50.71,-55.42,-54.86,61.01,0.37,6.23,1109.44,12.53,74698.92,5,fixedpt,l2e2compBare
80,2163,-65.34,-39.01,45.85,-53.6,-52.44,58.58,0.37,6.3,1205.12,12.95,75933.68,5,fixedpt,l2e2compBare
81,2157,-67.09,-38.64,45.18,-55.46,-54.77,60.92,0.37,6.24,1259.84,13.71,77222.55,5,fixedpt,l2e2compBare
82,2146,-65.57,-44.03,50.41,-56.06,-54.88,61.01,0.37,5.92,1240.67,14.68,78493.78,5,fixedpt,l2e2compBare
83,2146,-87.0,-56.6,62.26,-54.11,-52.44,58.58,0.37,5.87,1209.7,13.15,79732.11,5,fixedpt,l2e2compBare
84,2151,-43.66,-24.08,33.4,-56.57,-56.08,62.22,0.37,5.79,1340.39,13.4,81101.61,5,fixedpt,l2e2compBare
85,2153,-60.73,-36.82,44.34,-55.79,-54.2,60.51,0.38,5.74,1182.69,13.33,82313.21,5,fixedpt,l2e2compBare
86,2156,-87.42,-61.58,67.77,-54.86,-53.85,60.0,0.37,6.12,1293.04,13.72,83635.39,5,fixedpt,l2e2compBare
87,2144,-74.29,-45.86,52.62,-53.41,-50.21,56.5,0.38,5.79,1261.55,13.95,84926.7,5,fixedpt,l2e2compBare
88,2148,-68.73,-38.46,46.85,-43.2,-39.35,46.12,0.41,5.93,1375.2,13.02,86331.05,5,fixedpt,l2e2compBare
89,2148,-73.89,-34.05,41.09,-39.35,-39.35,46.12,0.41,5.84,1258.41,14.25,87618.46,5,fixedpt,l2e2compBare
90,2147,-82.61,-40.32,47.07,-39.35,-39.35,46.12,0.41,5.86,1254.49,13.5,88901.38,5,fixedpt,l2e2compBare
91,2143,-81.81,-38.63,44.91,-40.89,-39.35,46.12,0.41,5.71,1233.08,12.64,90161.97,5,fixedpt,l2e2compBare
92,2147,-81.36,-43.17,50.6,-46.56,-46.56,52.84,0.38,5.68,1236.45,13.47,91426.03,5,fixedpt,l2e2compBare
93,2155,-85.78,-36.12,42.68,-39.39,-39.35,46.12,0.41,5.54,1183.62,14.15,92637.37,5,fixedpt,l2e2compBare
94,2160,-101.22,-32.55,40.05,-39.17,-38.4,45.35,0.42,5.73,1213.31,12.83,93879.09,5,fixedpt,l2e2compBare
95,2152,-88.45,-35.35,43.11,-42.18,-39.35,46.13,0.41,5.89,1214.78,12.81,95122.22,5,fixedpt,l2e2compBare
96,2148,-88.03,-29.56,38.2,-38.4,-38.4,45.35,0.42,5.71,1337.46,13.99,96486.94,5,fixedpt,l2e2compBare
97,2151,-87.68,-40.53,47.25,-39.01,-38.4,45.35,0.42,5.54,1115.47,13.62,97632.47,5,fixedpt,l2e2compBare
98,2145,-91.2,-34.98,42.72,-39.08,-38.82,45.76,0.42,5.69,1333.54,13.38,98995.97,5,fixedpt,l2e2compBare
99,2145,-85.61,-33.96,40.54,-38.4,-38.4,45.35,0.42,5.58,1362.62,14.0,100388.57,5,fixedpt,l2e2compBare
0,2009,-425.36,-276.8,276.8,-298.17,-265.96,265.96,0.0,0.01,183.26,1.41,192.15,9,fixedpt,l2e2compBare
1,2029,-355.75,-186.84,188.52,-228.53,-202.54,204.23,0.1,0.63,242.16,2.35,445.22,9,fixedpt,l2e2compBare
2,2049,-351.86,-188.27,190.36,-207.06,-202.54,204.23,0.1,0.88,288.48,2.7,745.25,9,fixedpt,l2e2compBare
3,2066,-341.47,-182.95,184.93,-194.21,-188.24,190.42,0.13,1.06,315.41,2.98,1072.19,9,fixedpt,l2e2compBare
4,2077,-334.69,-157.33,160.4,-187.36,-162.9,166.09,0.19,1.13,333.11,2.82,1417.19,9,fixedpt,l2e2compBare
5,2080,-313.32,-156.75,158.15,-190.65,-181.05,182.06,0.06,1.05,336.69,3.19,1765.91,9,fixedpt,l2e2compBare
6,2087,-316.39,-163.96,166.86,-167.95,-155.22,157.36,0.13,1.16,387.21,3.3,2164.53,9,fixedpt,l2e2compBare
7,2091,-308.04,-152.49,153.81,-163.81,-155.22,157.36,0.13,1.46,378.59,3.89,2555.45,9,fixedpt,l2e2compBare
8,2093,-276.77,-150.19,151.41,-161.94,-154.65,155.35,0.04,1.43,428.62,4.45,2997.63,9,fixedpt,l2e2compBare
9,2096,-273.08,-147.02,148.53,-157.21,-151.96,153.65,0.1,1.59,428.86,3.63,3440.47,9,fixedpt,l2e2compBare
10,2096,-273.44,-138.02,139.9,-144.74,-141.93,145.17,0.19,1.6,468.78,4.81,3924.54,9,fixedpt,l2e2compBare
11,2095,-264.99,-144.71,148.39,-148.0,-143.21,146.4,0.19,1.64,524.83,5.4,4464.73,9,fixedpt,l2e2compBare
12,2094,-255.36,-134.7,136.07,-144.1,-131.86,134.0,0.13,1.72,561.6,4.44,5041.68,9,fixedpt,l2e2compBare
13,2097,-239.89,-133.82,136.26,-144.22,-133.2,136.39,0.19,1.62,603.17,5.89,5659.88,9,fixedpt,l2e2compBare
14,2103,-228.04,-122.52,124.42,-133.64,-130.1,132.66,0.15,1.63,594.89,5.83,6270.27,9,fixedpt,l2e2compBare
15,2110,-218.33,-120.11,123.51,-129.12,-120.29,123.83,0.21,1.81,629.56,5.81,6916.11,9,fixedpt,l2e2compBare
16,2108,-205.54,-118.31,120.94,-114.76,-113.26,116.81,0.21,1.63,714.68,5.84,7647.46,9,fixedpt,l2e2compBare
17,2111,-182.91,-89.82,94.04,-112.39,-110.52,114.41,0.23,1.78,771.14,5.71,8434.07,9,fixedpt,l2e2compBare
18,2109,-161.7,-92.27,98.43,-114.51,-114.43,118.29,0.23,1.63,793.17,6.03,9242.97,9,fixedpt,l2e2compBare
19,2109,-173.49,-101.82,105.87,-112.97,-110.48,114.36,0.23,1.87,767.09,6.12,10027.24,9,fixedpt,l2e2compBare
20,2103,-161.59,-92.74,96.66,-109.97,-103.36,107.25,0.23,1.93,776.53,5.84,10818.95,9,fixedpt,l2e2compBare
21,2112,-152.85,-92.87,96.77,-109.84,-108.21,111.92,0.22,2.23,870.01,5.99,11706.16,9,fixedpt,l2e2compBare
22,2104,-160.69,-104.41,108.92,-109.76,-108.21,111.92,0.22,2.2,893.26,6.54,12616.1,9,fixedpt,l2e2compBare
23,2115,-147.73,-96.93,100.95,-107.12,-103.36,107.25,0.23,2.34,886.29,6.69,13520.15,9,fixedpt,l2e2compBare
24,2108,-149.32,-110.46,114.23,-107.19,-107.19,111.87,0.28,2.4,958.29,5.97,14494.13,9,fixedpt,l2e2compBare
25,2104,-148.47,-104.1,108.54,-113.26,-109.48,113.84,0.26,2.18,924.32,6.02,15434.09,9,fixedpt,l2e2compBare
26,2109,-136.4,-95.01,99.06,-106.28,-106.1,109.99,0.23,2.4,897.53,6.69,16348.4,9,fixedpt,l2e2compBare
27,2117,-155.57,-104.47,108.89,-105.97,-103.68,108.21,0.28,2.07,904.46,6.63,17269.86,9,fixedpt,l2e2compBare
28,2119,-146.21,-105.73,110.13,-105.06,-103.68,108.21,0.28,2.41,848.08,6.68,18134.47,9,fixedpt,l2e2compBare
29,2118,-147.8,-92.32,97.36,-104.82,-103.22,107.75,0.28,2.06,871.36,6.43,19021.14,9,fixedpt,l2e2compBare
30,2122,-147.71,-86.66,91.58,-104.68,-103.22,107.75,0.28,2.38,847.24,6.32,19883.9,9,fixedpt,l2e2compBare
31,2122,-142.89,-82.82,88.14,-101.26,-98.17,102.86,0.28,2.23,866.76,6.33,20767.46,9,fixedpt,l2e2compBare
32,2132,-151.81,-104.14,108.55,-102.95,-100.33,105.02,0.28,2.24,899.58,7.05,21683.59,9,fixedpt,l2e2compBare
33,2133,-139.63,-86.17,91.56,-100.0,-97.84,102.53,0.28,2.53,950.11,6.49,22650.17,9,fixedpt,l2e2compBare
34,2128,-150.93,-101.82,105.85,-98.37,-98.17,102.86,0.28,2.56,929.7,6.65,23596.69,9,fixedpt,l2e2compBare
35,2125,-140.54,-101.21,105.56,-99.53,-97.84,102.53,0.28,2.32,915.63,6.6,24529.83,9,fixedpt,l2e2compBare
36,2127,-146.87,-98.52,102.59,-95.26,-87.04,91.53,0.28,2.46,928.12,7.98,25477.39,9,fixedpt,l2e2compBare
37,2126,-140.12,-94.48,98.4,-95.77,-87.04,91.53,0.28,2.43,949.37,6.71,26443.7,9,fixedpt,l2e2compBare
38,2128,-132.72,-86.05,91.41,-89.04,-87.04,91.53,0.28,2.63,923.46,7.35,27385.52,9,fixedpt,l2e2compBare
39,2128,-132.85,-76.77,82.29,-94.41,-94.19,98.35,0.25,2.76,936.46,6.75,28340.14,9,fixedpt,l2e2compBare
40,2123,-131.46,-80.05,84.64,-87.81,-84.56,89.02,0.27,2.66,907.93,7.51,29267.48,9,fixedpt,l2e2compBare
41,2122,-141.53,-84.63,88.69,-84.74,-84.56,89.02,0.27,2.72,970.66,6.11,30255.39,9,fixedpt,l2e2compBare
42,2120,-143.0,-80.78,84.57,-84.56,-84.56,89.02,0.27,2.69,967.36,5.95,31240.14,9,fixedpt,l2e2compBare
43,2123,-125.24,-80.17,85.07,-91.28,-89.65,93.73,0.25,2.31,960.64,7.88,32218.12,9,fixedpt,l2e2compBare
44,2128,-113.11,-65.23,70.33,-85.06,-80.9,85.43,0.28,2.4,995.64,8.26,33233.98,9,fixedpt,l2e2compBare
45,2133,-138.51,-88.86,93.59,-84.56,-84.56,89.02,0.27,2.62,1032.45,6.77,34284.48,9,fixedpt,l2e2compBare
46,2131,-122.23,-66.76,71.45,-84.95,-80.35,84.66,0.27,2.27,1021.11,7.31,35322.75,9,fixedpt,l2e2compBare
47,2130,-122.72,-73.98,79.39,-80.35,-80.35,84.66,0.27,2.36,1002.9,7.4,36343.44,9,fixedpt,l2e2compBare
48,2130,-137.42,-82.98,86.78,-79.5,-74.13,78.43,0.27,2.36,1043.55,7.71,37404.14,9,fixedpt,l2e2compBare
49,2129,-131.56,-76.96,80.43,-85.84,-81.31,85.15,0.23,2.28,1188.7,7.9,38610.81,9,fixedpt,l2e2compBare
50,2134,-128.58,-74.44,79.84,-76.0,-74.13,78.43,0.27,2.27,1064.41,7.79,39693.23,9,fixedpt,l2e2compBare
51,2134,-117.75,-64.01,69.45,-82.07,-80.47,84.73,0.27,2.52,994.99,8.05,40707.2,9,fixedpt,l2e2compBare
52,2130,-123.75,-76.15,81.74,-82.38,-81.71,85.68,0.24,2.42,1058.95,6.31,41781.87,9,fixedpt,l2e2compBare
53,2126,-117.97,-76.44,81.42,-77.93,-77.93,82.2,0.27,2.45,944.37,8.71,42745.05,9,fixedpt,l2e2compBare
54,2129,-107.25,-71.9,77.11,-79.25,-79.21,83.52,0.26,2.47,1152.99,6.74,43915.61,9,fixedpt,l2e2compBare
55,2138,-112.66,-79.16,83.68,-75.85,-75.84,80.1,0.27,2.61,1043.35,8.65,44977.38,9,fixedpt,l2e2compBare
56,2136,-123.66,-80.83,85.36,-75.57,-74.05,78.35,0.27,2.93,1109.97,8.05,46106.25,9,fixedpt,l2e2compBare
57,2141,-125.76,-78.9,82.41,-75.89,-74.13,78.43,0.27,2.72,1136.35,8.64,47261.61,9,fixedpt,l2e2compBare
58,2132,-121.29,-82.41,86.84,-74.98,-74.05,78.35,0.27,2.66,1163.35,8.89,48444.62,9,fixedpt,l2e2compBare
59,2139,-133.85,-78.06,81.73,-76.91,-74.13,78.43,0.27,2.93,1069.34,9.2,49533.59,9,fixedpt,l2e2compBare
60,2147,-121.08,-70.05,74.33,-71.98,-70.28,74.59,0.27,2.83,1163.77,9.62,50718.45,9,fixedpt,l2e2compBare
61,2142,-108.03,-57.72,63.19,-72.79,-72.72,77.19,0.27,2.98,1244.9,8.28,51982.84,9,fixedpt,l2e2compBare
62,2144,-107.42,-61.83,67.16,-72.55,-72.1,76.47,0.27,3.03,1314.51,9.13,53317.32,9,fixedpt,l2e2compBare
63,2141,-123.67,-71.59,75.86,-70.87,-70.28,74.59,0.27,2.87,1288.14,9.28,54625.12,9,fixedpt,l2e2compBare
64,2146,-119.93,-71.4,75.52,-70.58,-69.23,73.54,0.27,2.91,1201.74,9.16,55847.19,9,fixedpt,l2e2compBare
65,2148,-133.29,-77.89,82.11,-72.35,-70.98,75.35,0.27,2.97,1277.54,9.35,57145.92,9,fixedpt,l2e2compBare
66,2150,-122.4,-76.11,80.36,-73.89,-70.53,74.84,0.27,3.07,1203.75,9.43,58370.61,9,fixedpt,l2e2compBare
67,2146,-119.46,-69.96,74.56,-70.19,-70.19,74.69,0.27,3.08,1309.99,8.42,59699.83,9,fixedpt,l2e2compBare
68,2147,-114.43,-74.54,78.73,-73.54,-70.19,74.69,0.27,3.17,1255.9,8.35,60975.13,9,fixedpt,l2e2compBare
69,2146,-112.17,-63.15,67.55,-70.66,-68.78,73.09,0.27,3.07,1207.82,9.04,62203.52,9,fixedpt,l2e2compBare
70,2147,-111.2,-69.67,72.78,-71.24,-68.78,73.09,0.27,2.78,1178.36,9.01,63401.66,9,fixedpt,l2e2compBare
71,2149,-103.73,-67.62,71.85,-69.79,-68.02,72.32,0.27,3.07,1076.42,9.27,64498.4,9,fixedpt,l2e2compBare
